solar_area_id,area_type,postcode,lga,centroid_lat,centroid_lon,installed_system_count,installed_capacity_kw,estimated_panel_count,estimated_inverter_count,estimated_mass_kg,install_period_start,install_period_end,count_role,count_granularity,source_ids,data_confidence,source_url,derivation_method
san_cer_3040,postcode,3040,,,,1861,,,,,2001-01-01,2026-04-01,total_installation_base,monthly_aggregated_to_postcode_total,cer_postcode_solar,observed_aggregate,https://cer.gov.au/markets/reports-and-data/small-scale-installation-postcode-data,direct_sum_of_cer_monthly_installation_quantities
san_cer_3041,postcode,3041,,,,1060,,,,,2001-01-01,2026-04-01,total_installation_base,monthly_aggregated_to_postcode_total,cer_postcode_solar,observed_aggregate,https://cer.gov.au/markets/reports-and-data/small-scale-installation-postcode-data,direct_sum_of_cer_monthly_installation_quantities
san_cer_3042,postcode,3042,,,,1474,,,,,2001-01-01,2026-04-01,total_installation_base,monthly_aggregated_to_postcode_total,cer_postcode_solar,observed_aggregate,https://cer.gov.au/markets/reports-and-data/small-scale-installation-postcode-data,direct_sum_of_cer_monthly_installation_quantities
san_cer_3043,postcode,3043,,,,1932,,,,,2001-01-01,2026-04-01,total_installation_base,monthly_aggregated_to_postcode_total,cer_postcode_solar,observed_aggregate,https://cer.gov.au/markets/reports-and-data/small-scale-installation-postcode-data,direct_sum_of_cer_monthly_installation_quantities
san_cer_3044,postcode,3044,,,,2159,,,,,2001-01-01,2026-04-01,total_installation_base,monthly_aggregated_to_postcode_total,cer_postcode_solar,observed_aggregate,https://cer.gov.au/markets/reports-and-data/small-scale-installation-postcode-data,direct_sum_of_cer_monthly_installation_quantities
san_cer_3045,postcode,3045,,,,23,,,,,2001-01-01,2025-11-01,total_installation_base,monthly_aggregated_to_postcode_total,cer_postcode_solar,observed_aggregate,https://cer.gov.au/markets/reports-and-data/small-scale-installation-postcode-data,direct_sum_of_cer_monthly_installation_quantities
san_cer_3046,postcode,3046,,,,2585,,,,,2001-01-01,2026-04-01,total_installation_base,monthly_aggregated_to_postcode_total,cer_postcode_solar,observed_aggregate,https://cer.gov.au/markets/reports-and-data/small-scale-installation-postcode-data,direct_sum_of_cer_monthly_installation_quantities
san_cer_3047,postcode,3047,,,,1847,,,,,2001-01-01,2026-04-01,total_installation_base,monthly_aggregated_to_postcode_total,cer_postcode_solar,observed_aggregate,https://cer.gov.au/markets/reports-and-data/small-scale-installation-postcode-data,direct_sum_of_cer_monthly_installation_quantities
san_cer_3048,postcode,3048,,,,1993,,,,,2001-01-01,2026-03-01,total_installation_base,monthly_aggregated_to_postcode_total,cer_postcode_solar,observed_aggregate,https://cer.gov.au/markets/reports-and-data/small-scale-installation-postcode-data,direct_sum_of_cer_monthly_installation_quantities
san_cer_3049,postcode,3049,,,,1045,,,,,2001-01-01,2026-04-01,total_installation_base,monthly_aggregated_to_postcode_total,cer_postcode_solar,observed_aggregate,https://cer.gov.au/markets/reports-and-data/small-scale-installation-postcode-data,direct_sum_of_cer_monthly_installation_quantities
san_cer_3051,postcode,3051,,,,334,,,,,2001-01-01,2026-04-01,total_installation_base,monthly_aggregated_to_postcode_total,cer_postcode_solar,observed_aggregate,https://cer.gov.au/markets/reports-and-data/small-scale-installation-postcode-data,direct_sum_of_cer_monthly_installation_quantities
san_cer_3052,postcode,3052,,,,171,,,,,2001-01-01,2026-02-01,total_installation_base,monthly_aggregated_to_postcode_total,cer_postcode_solar,observed_aggregate,https://cer.gov.au/markets/reports-and-data/small-scale-installation-postcode-data,direct_sum_of_cer_monthly_installation_quantities
san_cer_3053,postcode,3053,,,,204,,,,,2001-01-01,2026-03-01,total_installation_base,monthly_aggregated_to_postcode_total,cer_postcode_solar,observed_aggregate,https://cer.gov.au/markets/reports-and-data/small-scale-installation-postcode-data,direct_sum_of_cer_monthly_installation_quantities
san_cer_3054,postcode,3054,,,,479,,,,,2001-01-01,2026-04-01,total_installation_base,monthly_aggregated_to_postcode_total,cer_postcode_solar,observed_aggregate,https://cer.gov.au/markets/reports-and-data/small-scale-installation-postcode-data,direct_sum_of_cer_monthly_installation_quantities
