solar_area_id,area_type,postcode,lga,centroid_lat,centroid_lon,installed_system_count,installed_capacity_kw,estimated_panel_count,estimated_inverter_count,estimated_mass_kg,install_period_start,install_period_end,count_role,count_granularity,source_ids,data_confidence,source_url,derivation_method
san_svic_lga_mildura,lga,,MILDURA,,,3511,,,,,2019-03-01,2025-12-31,program_subsidy_subset,period_cumulative_program_count,solar_vic_lga,observed_aggregate,https://discover.data.vic.gov.au/dataset/products-and-systems-installed-per-local-government-area-lga,sum_of_solar_victoria_lga_rebate_counts_business_plus_owner_plus_rental
san_svic_lga_mitchell,lga,,MITCHELL,,,3706,,,,,2019-03-01,2025-12-31,program_subsidy_subset,period_cumulative_program_count,solar_vic_lga,observed_aggregate,https://discover.data.vic.gov.au/dataset/products-and-systems-installed-per-local-government-area-lga,sum_of_solar_victoria_lga_rebate_counts_business_plus_owner_plus_rental
san_svic_lga_moira,lga,,MOIRA,,,2351,,,,,2019-03-01,2025-12-31,program_subsidy_subset,period_cumulative_program_count,solar_vic_lga,observed_aggregate,https://discover.data.vic.gov.au/dataset/products-and-systems-installed-per-local-government-area-lga,sum_of_solar_victoria_lga_rebate_counts_business_plus_owner_plus_rental
san_svic_lga_monash,lga,,MONASH,,,7847,,,,,2019-03-01,2025-12-31,program_subsidy_subset,period_cumulative_program_count,solar_vic_lga,observed_aggregate,https://discover.data.vic.gov.au/dataset/products-and-systems-installed-per-local-government-area-lga,sum_of_solar_victoria_lga_rebate_counts_business_plus_owner_plus_rental
san_svic_lga_moonee_valley,lga,,MOONEE VALLEY,,,2387,,,,,2019-03-01,2025-12-31,program_subsidy_subset,period_cumulative_program_count,solar_vic_lga,observed_aggregate,https://discover.data.vic.gov.au/dataset/products-and-systems-installed-per-local-government-area-lga,sum_of_solar_victoria_lga_rebate_counts_business_plus_owner_plus_rental
san_svic_lga_moorabool,lga,,MOORABOOL,,,2156,,,,,2019-03-01,2025-12-31,program_subsidy_subset,period_cumulative_program_count,solar_vic_lga,observed_aggregate,https://discover.data.vic.gov.au/dataset/products-and-systems-installed-per-local-government-area-lga,sum_of_solar_victoria_lga_rebate_counts_business_plus_owner_plus_rental
san_svic_lga_mornington_peninsula,lga,,MORNINGTON PENINSULA,,,8639,,,,,2019-03-01,2025-12-31,program_subsidy_subset,period_cumulative_program_count,solar_vic_lga,observed_aggregate,https://discover.data.vic.gov.au/dataset/products-and-systems-installed-per-local-government-area-lga,sum_of_solar_victoria_lga_rebate_counts_business_plus_owner_plus_rental
san_svic_lga_mount_alexander,lga,,MOUNT ALEXANDER,,,1485,,,,,2019-03-01,2025-12-31,program_subsidy_subset,period_cumulative_program_count,solar_vic_lga,observed_aggregate,https://discover.data.vic.gov.au/dataset/products-and-systems-installed-per-local-government-area-lga,sum_of_solar_victoria_lga_rebate_counts_business_plus_owner_plus_rental
san_svic_lga_mount_buller_alpine_resort,lga,,MOUNT BULLER ALPINE RESORT,,,0,,,,,2019-03-01,2025-12-31,program_subsidy_subset,period_cumulative_program_count,solar_vic_lga,observed_aggregate,https://discover.data.vic.gov.au/dataset/products-and-systems-installed-per-local-government-area-lga,sum_of_solar_victoria_lga_rebate_counts_business_plus_owner_plus_rental
san_svic_lga_moyne,lga,,MOYNE,,,722,,,,,2019-03-01,2025-12-31,program_subsidy_subset,period_cumulative_program_count,solar_vic_lga,observed_aggregate,https://discover.data.vic.gov.au/dataset/products-and-systems-installed-per-local-government-area-lga,sum_of_solar_victoria_lga_rebate_counts_business_plus_owner_plus_rental
